energy_function,model_name,energy,time,lr,clamp_grads,patience,min_delta,x0_std,num_nodes,lr_cg,cg_patience,cg_min_delta,cg_steps,cg_time,cg_energy,num_cg_modes,hidden_dims
Energy_Bond_LJ,CG_Bond_LJ0.25_n400_d3,-0.023232856765389442,21.125252723693848,0.01,0.1,20,1e-06,1.836790680885315,400,0.01,20.0,9.999999999999999e-06,603.0,12.397482872009277,-0.019826818257570267,,
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.001729874056763947,24.573594331741333,0.01,0.1,20,1e-06,1.836790680885315,400,0.001,20.0,9.999999999999999e-06,763.0,18.540135622024536,-0.0012684486573562026,100.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.0016694582300260663,15.52788257598877,0.01,0.1,20,1e-06,1.836790680885315,400,0.001,20.0,9.999999999999999e-06,620.0,15.178759813308716,-0.0016530104912817478,100.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.20_n400_d3,0.01974748820066452,19.0202534198761,0.01,0.1,20,1e-06,1.836790680885315,400,0.01,20.0,9.999999999999999e-06,801.0,15.942853927612305,0.02401372417807579,,
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.001622224343009293,21.516669750213623,0.01,0.1,20,1e-06,1.836790680885315,400,0.001,20.0,9.999999999999999e-06,764.0,18.42856240272522,-0.0011516085360199213,80.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.02317650243639946,18.33426594734192,0.01,0.1,20,1e-06,1.836790680885315,400,0.001,20.0,9.999999999999999e-06,619.0,15.23876953125,-0.023099206387996674,80.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.33_n400_d3,-0.019896263256669044,7.072708606719971,0.01,0.1,20,1e-06,1.836790680885315,400,0.1,20.0,9.999999999999999e-06,324.0,6.723007917404175,-0.01735559292137623,,
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.023056747391819954,14.29858136177063,0.01,0.1,20,1e-06,1.836790680885315,400,0.01,20.0,9.999999999999999e-06,458.0,11.197875022888184,-0.022532552480697632,133.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.02213621512055397,4.776889801025391,0.01,0.1,20,1e-06,1.836790680885315,400,0.01,20.0,9.999999999999999e-06,166.0,4.422153949737549,-0.019272584468126297,133.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.25_n400_d3,-0.023250803351402283,13.067344188690186,0.01,0.1,20,1e-06,1.836790680885315,400,0.1,20.0,9.999999999999999e-06,211.0,4.536935806274414,-0.019356900826096535,,
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.021420245990157127,9.414253950119019,0.01,0.1,20,1e-06,1.836790680885315,400,0.01,20.0,9.999999999999999e-06,370.0,9.063479900360107,-0.017697438597679138,100.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.021772723644971848,6.278820991516113,0.01,0.1,20,1e-06,1.836790680885315,400,0.01,20.0,9.999999999999999e-06,231.0,5.916435956954956,-0.017235592007637024,100.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.20_n400_d3,-0.023176316171884537,13.710245132446289,0.01,0.1,20,1e-06,1.836790680885315,400,0.1,20.0,9.999999999999999e-06,373.0,7.774290561676025,-0.020459432154893875,,
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.02308637462556362,13.403331518173218,0.01,0.1,20,1e-06,1.836790680885315,400,0.01,20.0,9.999999999999999e-06,421.0,10.27410101890564,-0.022736500948667526,80.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.021783163771033287,6.632017612457275,0.01,0.1,20,1e-06,1.836790680885315,400,0.01,20.0,9.999999999999999e-06,239.0,6.283060789108276,-0.015513177961111069,80.0,"[32, 16, 3]"
Energy_Bond_LJ,GD_Bond_LJ_n400_d3,-0.023174921050667763,17.33968734741211,0.01,0.1,20,1e-07,1.836790680885315,400,,,,,,,,
Energy_Bond_LJ,CG_Bond_LJ0.33_n400_d3,-0.022755442187190056,17.95885133743286,0.01,0.1,20,1e-07,1.836790680885315,400,0.01,20.0,1e-06,619.0,12.087069034576416,-0.02068544179201126,,
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,0.019701693207025528,27.844685792922974,0.01,0.1,20,1e-07,1.836790680885315,400,0.001,20.0,1e-06,918.0,21.97715950012207,0.020221196115016937,133.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.023200174793601036,18.107641220092773,0.01,0.1,20,1e-07,1.836790680885315,400,0.001,20.0,1e-06,620.0,15.028741836547852,-0.023148763924837112,133.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.25_n400_d3,-0.023287979885935783,32.76591777801514,0.01,0.1,20,1e-07,1.836790680885315,400,0.01,20.0,1e-06,920.0,18.67720341682434,-0.020179349929094315,,
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,0.019623301923274994,30.567060232162476,0.01,0.1,20,1e-07,1.836790680885315,400,0.001,20.0,1e-06,919.0,21.90172529220581,0.020286543294787407,100.0,"[8, 4, 3]"
